   12
   -0.9200   40
 1335.000000   -0.258859    0.224652
 1365.000000   -0.334786    0.145942
 1395.000000   -0.076203    0.330760
    0.0795   40
  225.000000   -0.537439    0.033682
  255.000000   -0.902465    0.015621
  285.000000   -0.807411    0.010057
  315.000000   -0.855780    0.007884
  345.000000   -0.831448    0.010470
  375.000000   -0.747834    0.010337
  405.000000   -0.750820    0.013200
  435.000000   -0.719950    0.012340
  465.000000   -0.620696    0.016432
  495.000000   -0.551018    0.018112
  525.000000   -0.492544    0.022018
  555.000000   -0.366913    0.022292
  585.000000   -0.245437    0.056537
  615.000000   -0.192827    0.043562
  645.000000   -0.168637    0.039761
  675.000000   -0.165304    0.072066
  705.000000   -0.013802    0.035678
  735.000000   -0.018377    0.035628
  765.000000   -0.083783    0.018687
  795.000000   -0.067850    0.053454
  825.000000   -0.017182    0.081680
  855.000000   -0.138921    0.032314
  885.000000   -0.215409    0.032080
  915.000000   -0.257827    0.108861
  945.000000   -0.353027    0.041950
  975.000000   -0.448780    0.083437
 1005.000000   -0.309759    0.080858
 1035.000000   -0.190387    0.147977
 1065.000000   -0.228626    0.063031
 1095.000000   -0.167887    0.092591
 1125.000000   -0.032828    0.140436
 1155.000000    0.037810    0.131633
 1185.000000    0.061720    0.109640
 1215.000000   -0.066120    0.139573
 1245.000000   -0.138219    0.202210
 1275.000000   -0.089791    0.155502
 1305.000000   -0.137241    0.247950
 1335.000000   -0.357805    0.253013
 1365.000000   -0.203583    0.213840
 1395.000000   -0.169444    0.228031
    0.2498   40
  225.000000   -0.554408    0.022386
  255.000000   -0.806250    0.017146
  285.000000   -0.812453    0.009445
  315.000000   -0.783000    0.008144
  345.000000   -0.799030    0.009749
  375.000000   -0.718875    0.009626
  405.000000   -0.640355    0.013817
  435.000000   -0.656023    0.011190
  465.000000   -0.549493    0.018165
  495.000000   -0.553680    0.016688
  525.000000   -0.455976    0.022587
  555.000000   -0.416681    0.021074
  585.000000   -0.275348    0.041952
  615.000000   -0.271645    0.065681
  645.000000   -0.295453    0.043247
  675.000000   -0.147548    0.099674
  705.000000   -0.038725    0.076885
  735.000000   -0.000249    0.051258
  765.000000   -0.036994    0.053508
  795.000000   -0.078120    0.032842
  825.000000    0.038679    0.035406
  855.000000   -0.057174    0.029753
  885.000000   -0.104524    0.061027
  915.000000   -0.142600    0.029084
  945.000000   -0.132328    0.021975
  975.000000   -0.199669    0.082310
 1005.000000   -0.013956    0.164430
 1035.000000    0.000273    0.129837
 1065.000000   -0.105081    0.075940
 1095.000000   -0.023503    0.098540
 1125.000000    0.003787    0.087290
 1155.000000    0.069721    0.149252
 1185.000000    0.061395    0.166240
 1215.000000   -0.005275    0.141120
 1245.000000   -0.050562    0.157970
 1275.000000   -0.011760    0.176820
 1305.000000   -0.189601    0.230628
 1335.000000   -0.002401    0.204036
 1365.000000   -0.293060    0.178251
 1395.000000   -0.176565    0.290060
    0.4200   40
  225.000000   -0.065988    0.242756
  255.000000   -0.624835    0.014281
  285.000000   -0.725645    0.009697
  315.000000   -0.711887    0.009091
  345.000000   -0.685655    0.010707
  375.000000   -0.653835    0.009055
  405.000000   -0.549960    0.012928
  435.000000   -0.599276    0.011910
  465.000000   -0.503510    0.017783
  495.000000   -0.455865    0.016514
  525.000000   -0.376893    0.021246
  555.000000   -0.360563    0.022594
  585.000000   -0.277975    0.037680
  615.000000   -0.248197    0.034603
  645.000000   -0.251606    0.073262
  675.000000   -0.177511    0.024454
  705.000000   -0.028865    0.044472
  735.000000    0.035795    0.058654
  765.000000   -0.001647    0.066270
  795.000000   -0.050271    0.095971
  825.000000    0.094216    0.077340
  855.000000    0.096188    0.043569
  885.000000    0.142756    0.081716
  915.000000    0.063171    0.056426
  945.000000    0.132320    0.035190
  975.000000    0.081574    0.011240
 1005.000000   -0.017813    0.145530
 1035.000000   -0.094265    0.166667
 1065.000000   -0.018357    0.095720
 1095.000000   -0.066336    0.027568
 1125.000000   -0.012647    0.161884
 1155.000000   -0.034440    0.177590
 1185.000000    0.036230    0.069273
 1215.000000   -0.004382    0.198625
 1245.000000   -0.034402    0.180588
 1275.000000   -0.076190    0.103730
 1305.000000   -0.185989    0.233729
 1335.000000   -0.311907    0.216074
 1365.000000   -0.095532    0.107440
 1395.000000   -0.302444    0.293656
    0.5801   40
  225.000000   -0.210669    0.037747
  255.000000   -0.378817    0.012165
  285.000000   -0.602409    0.009820
  315.000000   -0.523061    0.010780
  345.000000   -0.544043    0.011326
  375.000000   -0.511900    0.011162
  405.000000   -0.417879    0.015222
  435.000000   -0.340913    0.019246
  465.000000   -0.358104    0.024521
  495.000000   -0.388754    0.021515
  525.000000   -0.229786    0.037448
  555.000000   -0.209797    0.040970
  585.000000   -0.130834    0.033956
  615.000000   -0.105602    0.010807
  645.000000   -0.148337    0.071418
  675.000000   -0.087699    0.060780
  705.000000    0.021391    0.063767
  735.000000    0.102527    0.043894
  765.000000    0.073270    0.059793
  795.000000    0.121877    0.058810
  825.000000    0.242292    0.059433
  855.000000    0.328644    0.050912
  885.000000    0.316141    0.053111
  915.000000    0.248187    0.089737
  945.000000    0.229335    0.088616
  975.000000   -0.017780    0.129420
 1005.000000   -0.009634    0.121527
 1035.000000   -0.165925    0.105667
 1065.000000   -0.125885    0.086670
 1095.000000   -0.072925    0.058810
 1125.000000   -0.108512    0.048692
 1155.000000    0.057743    0.185374
 1185.000000   -0.034018    0.160512
 1215.000000   -0.037783    0.151411
 1245.000000    0.009702    0.150490
 1275.000000    0.064913    0.106850
 1305.000000    0.023263    0.201470
 1335.000000   -0.081026    0.188040
 1365.000000   -0.302791    0.152593
 1395.000000   -0.477327    0.115076
    0.7500   40
  225.000000   -0.158380    0.024582
  255.000000   -0.127095    0.027466
  285.000000   -0.248744    0.015604
  315.000000   -0.264590    0.011420
  345.000000   -0.247287    0.017318
  375.000000   -0.247995    0.016435
  405.000000   -0.149277    0.036177
  435.000000   -0.147799    0.037221
  465.000000   -0.143841    0.046139
  495.000000   -0.057984    0.027716
  525.000000   -0.055055    0.025161
  555.000000    0.073600    0.091468
  585.000000    0.137631    0.098024
  615.000000    0.147286    0.099805
  645.000000    0.079646    0.060044
  675.000000    0.072300    0.094720
  705.000000    0.126545    0.016443
  735.000000    0.208366    0.042941
  765.000000    0.130016    0.025980
  795.000000    0.251535    0.033658
  825.000000    0.378868    0.042160
  855.000000    0.350634    0.069453
  885.000000    0.274432    0.051883
  915.000000    0.195157    0.080762
  945.000000    0.130583    0.107184
  975.000000   -0.181309    0.095130
 1005.000000   -0.124022    0.113737
 1035.000000   -0.236856    0.110936
 1065.000000   -0.178095    0.154930
 1095.000000   -0.095538    0.032648
 1125.000000   -0.045905    0.070445
 1155.000000   -0.005099    0.071490
 1185.000000   -0.043739    0.163330
 1215.000000   -0.065834    0.159526
 1245.000000   -0.021019    0.125986
 1275.000000   -0.009084    0.136481
 1305.000000   -0.026698    0.139160
 1335.000000    0.100581    0.224527
 1365.000000   -0.098689    0.278176
 1395.000000    0.032488    0.203019
    0.9200   40
  225.000000    0.114020    0.053119
  255.000000    0.223371    0.017400
  285.000000    0.230371    0.015811
  315.000000    0.202153    0.014775
  345.000000    0.220001    0.013829
  375.000000    0.188713    0.018807
  405.000000    0.270978    0.013578
  435.000000    0.360413    0.011863
  465.000000    0.430270    0.018565
  495.000000    0.407036    0.022773
  525.000000    0.394505    0.022613
  555.000000    0.533135    0.026861
  585.000000    0.456423    0.034906
  615.000000    0.474873    0.034020
  645.000000    0.435570    0.038995
  675.000000    0.388689    0.045931
  705.000000    0.362423    0.014354
  735.000000    0.393180    0.011489
  765.000000    0.312261    0.041170
  795.000000    0.457483    0.094019
  825.000000    0.466477    0.095232
  855.000000    0.590905    0.047461
  885.000000    0.259025    0.048739
  915.000000    0.371871    0.079586
  945.000000    0.233897    0.147553
  975.000000   -0.193545    0.081991
 1005.000000   -0.254649    0.068486
 1035.000000   -0.178453    0.109370
 1065.000000   -0.258086    0.078624
 1095.000000    0.190334    0.179984
 1125.000000    0.026048    0.137378
 1155.000000    0.041673    0.085849
 1185.000000    0.285707    0.180896
 1215.000000    0.040808    0.147103
 1245.000000    0.320040    0.156021
 1275.000000    0.047801    0.100320
 1305.000000    0.122860    0.200612
 1335.000000   -0.177008    0.242958
 1365.000000    0.011432    0.299708
 1395.000000    0.065571    0.249791
